date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:44:56	43707/43707	------	200	untouched ('OK')	text/css	date:Mon,%2010%20Nov%202025%2022:51:40%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/css/main.css	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/css/main.css	(from https://www.99freelas.com.br/)
09:44:56	0/0	------	302	error ('Found')	text/html	date:Wed,%2003%20Dec%202025%2011:50:26%20GMT	https://www.99freelas.com.br/dashboard	D:/BordadoHub/www.99freelas.com.br/dashboard.21.delayed	(from https://www.99freelas.com.br/)
09:44:56	4945/4945	------	200	untouched ('OK')	text/css	date:Mon,%2010%20Nov%202025%2022:51:40%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/page-simple.css	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/page-simple.css	(from https://www.99freelas.com.br/)
09:44:56	2704/2704	------	200	untouched ('OK')	text/css	date:Mon,%2010%20Nov%202025%2022:51:40%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/modal.css	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/modal.css	(from https://www.99freelas.com.br/)
09:44:56	0/-1	---M--	302	error ('')			https://www.99freelas.com.br/dashboard	D:/BordadoHub/www.99freelas.com.br/dashboard.24.delayed	(from https://www.99freelas.com.br/)
09:44:56	842/842	------	200	untouched ('OK')	text/css	date:Mon,%2010%20Nov%202025%2022:51:40%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/faq-box.css	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/faq-box.css	(from https://www.99freelas.com.br/)
09:44:56	1743/1743	------	200	untouched ('OK')	text/css	date:Mon,%2010%20Nov%202025%2022:51:40%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/search-box.css	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/search-box.css	(from https://www.99freelas.com.br/)
09:44:56	1722/1722	------	200	untouched ('OK')	text/css	date:Mon,%2010%20Nov%202025%2022:51:40%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/search-popup.css	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/search-popup.css	(from https://www.99freelas.com.br/)
09:44:56	4467/4467	------	200	untouched ('OK')	text/css	date:Mon,%2010%20Nov%202025%2022:51:40%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/css/plugins/flexslider/flexslider.css	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/css/plugins/flexslider/flexslider.css	(from https://www.99freelas.com.br/)
09:44:56	1653/1653	------	200	untouched ('OK')	text/css	date:Mon,%2010%20Nov%202025%2022:51:40%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/destaque.css	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/destaque.css	(from https://www.99freelas.com.br/)
09:44:56	1692/1692	------	200	untouched ('OK')	text/css	date:Mon,%2010%20Nov%202025%2022:51:40%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/como-funciona-3-passos.css	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/css/modules/como-funciona-3-passos.css	(from https://www.99freelas.com.br/)
09:44:56	6409/6409	------	200	untouched ('OK')	text/css	date:Mon,%2010%20Nov%202025%2022:51:40%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/css/pages/index.css	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/css/pages/index.css	(from https://www.99freelas.com.br/)
09:44:56	21661/21661	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:27%20GMT	https://www.99freelas.com.br/login	D:/BordadoHub/www.99freelas.com.br/login.html	(from https://www.99freelas.com.br/)
09:44:56	20591/20591	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:27%20GMT	https://www.99freelas.com.br/register	D:/BordadoHub/www.99freelas.com.br/register.html	(from https://www.99freelas.com.br/)
09:44:56	384455/384455	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:28%20GMT	https://www.99freelas.com.br/project/new	D:/BordadoHub/www.99freelas.com.br/project/new.html	(from https://www.99freelas.com.br/)
09:44:56	38187/38187	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:28%20GMT	https://www.99freelas.com.br/como-funciona	D:/BordadoHub/www.99freelas.com.br/como-funciona.html	(from https://www.99freelas.com.br/)
09:44:56	114230/114230	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:28%20GMT	https://www.99freelas.com.br/freelancers	D:/BordadoHub/www.99freelas.com.br/freelancers.html	(from https://www.99freelas.com.br/)
09:44:57	77927/77927	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:29%20GMT	https://www.99freelas.com.br/projects	D:/BordadoHub/www.99freelas.com.br/projects.html	(from https://www.99freelas.com.br/)
09:44:57	38190/38190	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:29%20GMT	https://www.99freelas.com.br/como-funciona?for=freelancer	D:/BordadoHub/www.99freelas.com.br/como-funciona579b.html	(from https://www.99freelas.com.br/)
09:44:57	22190/22190	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:29%20GMT	https://www.99freelas.com.br/register/freelancer	D:/BordadoHub/www.99freelas.com.br/register/freelancer.html	(from https://www.99freelas.com.br/)
09:44:57	115295/115295	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:30%20GMT	https://www.99freelas.com.br/freelancers?categoria=web-mobile-e-software	D:/BordadoHub/www.99freelas.com.br/freelancersb4a6.html	(from https://www.99freelas.com.br/)
09:44:57	114505/114505	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:30%20GMT	https://www.99freelas.com.br/freelancers?categoria=escrita	D:/BordadoHub/www.99freelas.com.br/freelancers0eb0.html	(from https://www.99freelas.com.br/)
09:44:57	111171/111171	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:30%20GMT	https://www.99freelas.com.br/freelancers?categoria=vendas-e-marketing&sub-categorias=seo-search-engine-optimization	D:/BordadoHub/www.99freelas.com.br/freelancers3e0b.html	(from https://www.99freelas.com.br/)
09:44:57	118144/118144	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:31%20GMT	https://www.99freelas.com.br/freelancers?categoria=design-e-criacao&sub-categorias=logotipos	D:/BordadoHub/www.99freelas.com.br/freelancers6064.html	(from https://www.99freelas.com.br/)
09:44:57	111503/111503	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:31%20GMT	https://www.99freelas.com.br/freelancers?categoria=fotografia-e-audiovisual&sub-categorias=video-edicao-e-producao	D:/BordadoHub/www.99freelas.com.br/freelancers6c64.html	(from https://www.99freelas.com.br/)
09:44:57	682/682	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Dec%202025%2012:44:57%20GMT	http://blog.99freelas.com.br/	D:/BordadoHub/blog.99freelas.com.br/index.html	(from https://www.99freelas.com.br/)
09:44:57	46615/46615	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:31%20GMT	https://www.99freelas.com.br/termos	D:/BordadoHub/www.99freelas.com.br/termos.html	(from https://www.99freelas.com.br/)
09:44:57	28361/28361	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:32%20GMT	https://www.99freelas.com.br/privacidade	D:/BordadoHub/www.99freelas.com.br/privacidade.html	(from https://www.99freelas.com.br/)
09:44:57	22188/22188	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:32%20GMT	https://www.99freelas.com.br/register/client	D:/BordadoHub/www.99freelas.com.br/register/client.html	(from https://www.99freelas.com.br/)
09:44:57	38187/38187	------	200	untouched ('OK')	text/html	date:Wed,%2003%20Dec%202025%2011:49:33%20GMT	https://www.99freelas.com.br/como-funciona?for=client	D:/BordadoHub/www.99freelas.com.br/como-funciona6a68.html	(from https://www.99freelas.com.br/)
09:44:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Dec%202025%2012:44:58%20GMT	http://www.linkedin.com/company/5050773	D:/BordadoHub/www.linkedin.com/company/5050773.27.delayed	(from https://www.99freelas.com.br/)
09:44:58	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Dec%202025%2012:44:59%20GMT	https://www.linkedin.com/company/5050773	D:/BordadoHub/www.linkedin.com/company/5050773.28.delayed	(from https://www.99freelas.com.br/)
09:44:59	51841/51841	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Nov%202025%2014:08:45%20PST	https://www.linkedin.com/uas/login?session_redirect=%2Fcompany%2F5050773	D:/BordadoHub/www.linkedin.com/uas/login7fcb.html	(from https://www.99freelas.com.br/)
09:44:59	314/314	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Dec%202025%2012:44:59%20GMT	https://plus.google.com/116098932737275899436?rel=publisher	D:/BordadoHub/plus.google.com/116098932737275899436.2a1bb3.delayed	(from https://www.99freelas.com.br/)
09:44:59	1915/1915	------	200	untouched ('')	image/gif	date:Mon,%2010%20Nov%202025%2022:50:00%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/images/loading-circles.gif	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/images/loading-circles.gif	(from https://www.99freelas.com.br/)
09:44:59	24583/24583	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:51:40%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/main.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/main.js	(from https://www.99freelas.com.br/)
09:45:00	229671/229671	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Dec%202025%2021:22:05%20GMT	https://workspaceupdates.googleblog.com/2023/04/new-community-features-for-google-chat-and-an-update-currents%20.html	D:/BordadoHub/workspaceupdates.googleblog.com/2023/04/new-community-features-for-google-chat-and-an-update-currents%20.html	(from https://www.99freelas.com.br/)
09:45:00	682/682	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Dec%202025%2015:04:33%20GMT	https://d1fuainj13qzhu.cloudfront.net/	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/index.html	(from https://www.99freelas.com.br/)
09:45:00	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2003%20Dec%202025%2012:45:00%20GMT	https://99freelas.s3-sa-east-1.amazonaws.com/	D:/BordadoHub/99freelas.s3-sa-east-1.amazonaws.com/index.html	(from https://www.99freelas.com.br/)
09:45:00	263/263	---MC-	403	error ('Forbidden')	application/xml	date:Wed,%2003%20Dec%202025%2012:45:00%20GMT	https://d2tfco5ldvlr4r.cloudfront.net/	D:/BordadoHub/d2tfco5ldvlr4r.cloudfront.net/index.html	(from https://www.99freelas.com.br/)
09:45:00	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Dec%202025%2012:45:00%20GMT	https://www.facebook.com/dialog/oauth?client_id=374289285940862&scope=email&redirect_uri=https%3A%2F%2Fwww.99freelas.com.br%2Fregister%2Fclient%2Ffacebook	D:/BordadoHub/www.facebook.com/dialog/oauth.2fff0d.delayed	(from https://www.99freelas.com.br/)
09:45:00	86556/86556	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2012:45:01%20GMT	https://www.facebook.com/login.php?skip_api_login=1&api_key=374289285940862&kid_directed_site=0&app_id=374289285940862&signed_next=1&next=https%3A%2F%2Fwww.facebook.com%2Fdialog%2Foauth%3Fclient_id%3D374289285940862%26scope%3Demail%26redirect_uri%3Dhttps%253A%252F%252Fwww.99freelas.com.br%252Fregister%252Fclient%252Ffacebook%26ret%3Dlogin%26fbapp_pres%3D0%26logger_id%3D72f3a131-6505-4c1d-be70-ba8242273ab7%26tp%3Dunspecified&cancel_url=https%3A%2F%2Fwww.99freelas.com.br%2Fregister%2Fclient%2Ffacebook%3Ferror%3Daccess_denied%26error_code%3D200%26error_description%3DPermissions%2Berror%26error_reason%3Duser_denied%23_%3D_&display=page&locale=pt_BR&pl_dbl=0	D:/BordadoHub/www.facebook.com/loginb41e.html	(from https://www.99freelas.com.br/)
09:45:01	0/0	---M--	302	error ('Found')	text/html	date:Wed,%2003%20Dec%202025%2012:45:01%20GMT	https://www.facebook.com/dialog/oauth?client_id=374289285940862&scope=email&redirect_uri=https%3A%2F%2Fwww.99freelas.com.br%2Fregister%2Ffreelancer%2Ffacebook	D:/BordadoHub/www.facebook.com/dialog/oauth.31da8d.delayed	(from https://www.99freelas.com.br/)
09:45:01	86757/86757	---MCZ	200	added ('OK')	text/html	date:Wed,%2003%20Dec%202025%2012:45:02%20GMT	https://www.facebook.com/login.php?skip_api_login=1&api_key=374289285940862&kid_directed_site=0&app_id=374289285940862&signed_next=1&next=https%3A%2F%2Fwww.facebook.com%2Fdialog%2Foauth%3Fclient_id%3D374289285940862%26scope%3Demail%26redirect_uri%3Dhttps%253A%252F%252Fwww.99freelas.com.br%252Fregister%252Ffreelancer%252Ffacebook%26ret%3Dlogin%26fbapp_pres%3D0%26logger_id%3D5a17a8c3-abc8-4b42-8d82-f85abf78a8f8%26tp%3Dunspecified&cancel_url=https%3A%2F%2Fwww.99freelas.com.br%2Fregister%2Ffreelancer%2Ffacebook%3Ferror%3Daccess_denied%26error_code%3D200%26error_description%3DPermissions%2Berror%26error_reason%3Duser_denied%23_%3D_&display=page&locale=pt_BR&pl_dbl=0	D:/BordadoHub/www.facebook.com/login5ea9.html	(from https://www.99freelas.com.br/)
09:45:02	0/0	---M--	303	error ('See%20Other')	text/html	date:Wed,%2003%20Dec%202025%2012:45:02%20GMT	https://www.linkedin.com/oauth/v2/authorization?response_type=code&client_id=776c8bug26pxwm&state=DCEeFWf46A53sdfKef424&scope=r_liteprofile%20r_emailaddress&redirect_uri=https%3A%2F%2Fwww.99freelas.com.br%2Fregister%2Fclient%2Flinkedin	D:/BordadoHub/www.linkedin.com/oauth/v2/authorizatione218	(from https://www.99freelas.com.br/)
09:45:02	0/0	---M--	303	error ('See%20Other')	text/html	date:Wed,%2003%20Dec%202025%2012:45:03%20GMT	https://www.linkedin.com/oauth/v2/authorization?response_type=code&client_id=776c8bug26pxwm&state=DCEeFWf46A53sdfKef424&scope=r_liteprofile%20r_emailaddress&redirect_uri=https%3A%2F%2Fwww.99freelas.com.br%2Fregister%2Ffreelancer%2Flinkedin	D:/BordadoHub/www.linkedin.com/oauth/v2/authorization6dc5	(from https://www.99freelas.com.br/)
09:45:03	1482/1482	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2003%20Dec%202025%2012:45:03%20GMT	https://accounts.google.com/o/oauth2/v2/auth?response_type=code&client_id=802835387828-p3jp82l8esaqkhbsmfbdo644uc7306st&state=DCEeFWf46A53sdfKef424&scope=profile%20email%20openid&redirect_uri=https%3A%2F%2Fwww.99freelas.com.br%2Fregister%2Fclient%2Fgoogle	D:/BordadoHub/accounts.google.com/o/oauth2/v2/auth.37fdb8.delayed	(from https://www.99freelas.com.br/)
09:45:03	1484/1484	---MCZ	302	error ('Moved%20Temporarily')	text/html	date:Wed,%2003%20Dec%202025%2012:45:04%20GMT	https://accounts.google.com/o/oauth2/v2/auth?response_type=code&client_id=802835387828-p3jp82l8esaqkhbsmfbdo644uc7306st&state=DCEeFWf46A53sdfKef424&scope=profile%20email%20openid&redirect_uri=https%3A%2F%2Fwww.99freelas.com.br%2Fregister%2Ffreelancer%2Fgoogle	D:/BordadoHub/accounts.google.com/o/oauth2/v2/auth.397f44.delayed	(from https://www.99freelas.com.br/)
09:45:03	92830/92830	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:06%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery-1.8.2.min.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery-1.8.2.min.js	(from https://www.99freelas.com.br/)
09:45:03	14125/14125	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:20%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery.form.min.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery.form.min.js	(from https://www.99freelas.com.br/)
09:45:03	31246/31246	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:18%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery-ui-draggable.min.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery-ui-draggable.min.js	(from https://www.99freelas.com.br/)
09:45:03	24497/24497	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:10%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery-ui-1.11.4.custom.effects.min.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery-ui-1.11.4.custom.effects.min.js	(from https://www.99freelas.com.br/)
09:45:04	156/156	------	301	error ('Moved%20Permanently')	text/html	date:Wed,%2003%20Dec%202025%2011:49:41%20GMT	http://connect.facebook.net/en_US/fbds.js	D:/BordadoHub/connect.facebook.net/en_US/fbds.5a.delayed	(from https://www.99freelas.com.br/)
09:45:04	807/807	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:22%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery.shorten.1.0.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery.shorten.1.0.js	(from https://www.99freelas.com.br/)
09:45:04	20360/20360	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:20%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery.mCustomScrollbar.min.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery.mCustomScrollbar.min.js	(from https://www.99freelas.com.br/)
09:45:04	407290/407290	---MC-	200	added ('OK')	application/javascript	date:Wed,%2003%20Dec%202025%2012:45:04%20GMT	https://www.googletagmanager.com/gtag/js?id=G-FFBBM281KW	D:/BordadoHub/www.googletagmanager.com/gtag/jsccd7	(from https://www.99freelas.com.br/)
09:45:04	1006/1006	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:22%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery.mousewheel.min.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery.mousewheel.min.js	(from https://www.99freelas.com.br/)
09:45:04	2186/2186	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:18%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery.cp-plugins.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery.cp-plugins.js	(from https://www.99freelas.com.br/)
09:45:04	5840/5840	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:18%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery.expander.min.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/jquery.expander.min.js	(from https://www.99freelas.com.br/)
09:45:04	15517/15517	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:22%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/linkify.min.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/linkify.min.js	(from https://www.99freelas.com.br/)
09:45:04	2905/2905	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:22%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/linkify-jquery.min.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/linkify-jquery.min.js	(from https://www.99freelas.com.br/)
09:45:04	2846/2846	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:51:56%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/EventEmitter.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/plugins/EventEmitter.js	(from https://www.99freelas.com.br/)
09:45:04	13245/13245	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:28%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/ServiceUtils.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/ServiceUtils.js	(from https://www.99freelas.com.br/)
09:45:04	2629/2629	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:28%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/ValidationUtils.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/ValidationUtils.js	(from https://www.99freelas.com.br/)
09:45:04	5394/5394	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:28%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/MessageUtils.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/MessageUtils.js	(from https://www.99freelas.com.br/)
09:45:04	2826/2826	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:28%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/UrlUtils.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/UrlUtils.js	(from https://www.99freelas.com.br/)
09:45:04	11248/11248	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:28%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/TooltipUtils.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/TooltipUtils.js	(from https://www.99freelas.com.br/)
09:45:04	6144/6144	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:28%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/StringUtils.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/StringUtils.js	(from https://www.99freelas.com.br/)
09:45:04	2124/2124	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:52:28%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/DateUtils.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/utils/DateUtils.js	(from https://www.99freelas.com.br/)
09:45:04	1925/1925	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:51:42%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/modules/Events.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/modules/Events.js	(from https://www.99freelas.com.br/)
09:45:04	458/458	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:51:42%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/modules/Error.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/modules/Error.js	(from https://www.99freelas.com.br/)
09:45:04	553/553	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:51:44%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/modules/InputCount.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/modules/InputCount.js	(from https://www.99freelas.com.br/)
09:45:04	2579/2579	------	200	untouched ('')	application/javascript	date:Mon,%2010%20Nov%202025%2022:51:42%20GMT	https://d1fuainj13qzhu.cloudfront.net/2.9.45/js/modules/ConcurrencyMod.js	D:/BordadoHub/d1fuainj13qzhu.cloudfront.net/2.9.45/js/modules/ConcurrencyMod.js	(from https://www.99freelas.com.br/)
